driver_id,week_number,total_requests,accepted_rides,cancelled_rides,peak_rides_accepted,difficult_rides_accepted,raw_acceptance_score,effective_acceptance_score,decayed_score,period,period_score,is_reset_week,final_score
D088,22,30,19,2,4,2,0.6333333333333333,0.5666666666666667,0.5801771665177924,3,0.6102553154995697,False,0.5801771665177924
D088,23,32,18,0,2,5,0.5625,0.5625,0.5774609365838341,3,0.6102553154995697,False,0.5774609365838341
D088,24,24,20,1,5,2,0.8333333333333334,0.7916666666666666,0.6102553154995697,3,0.6102553154995697,False,0.6102553154995697
D089,1,42,25,1,4,8,0.5952380952380952,0.5714285714285714,0.5714285714285714,1,0.5478924602189497,True,0.0
D089,2,41,25,2,4,4,0.6097560975609756,0.5609756097560976,0.5657783218758828,1,0.5478924602189497,False,0.5657783218758828
D089,3,32,18,5,3,4,0.5625,0.40625,0.5037653687657244,1,0.5478924602189497,False,0.5037653687657244
D089,4,44,32,6,5,5,0.7272727272727273,0.5909090909090909,0.5311120826537302,1,0.5478924602189497,False,0.5311120826537302
D089,5,31,17,2,0,5,0.5483870967741935,0.4838709677419355,0.5183739289449206,1,0.5478924602189497,False,0.5183739289449206
D089,6,49,34,7,9,2,0.6938775510204082,0.5510204081632653,0.5262361238144735,1,0.5478924602189497,False,0.5262361238144735
D089,7,42,25,3,5,2,0.5952380952380952,0.5238095238095238,0.5257003897459511,1,0.5478924602189497,False,0.5257003897459511
D089,8,30,21,2,0,6,0.7,0.6333333333333333,0.5478924602189497,1,0.5478924602189497,False,0.5478924602189497
D089,9,22,14,2,1,3,0.6363636363636364,0.5454545454545454,0.5474165423640571,2,0.5796442559711619,True,0.0
D089,10,30,22,1,2,3,0.7333333333333333,0.7,0.5759145989184662,2,0.5796442559711619,False,0.5759145989184662
D089,11,49,35,4,6,3,0.7142857142857143,0.6326530612244898,0.5861358206660875,2,0.5796442559711619,False,0.5861358206660875
D089,12,37,21,4,2,3,0.5675675675675675,0.4594594594594595,0.563983361812934,2,0.5796442559711619,False,0.563983361812934
D089,13,20,11,0,1,1,0.55,0.55,0.5615973791266722,2,0.5796442559711619,False,0.5615973791266722
D089,14,49,34,5,4,8,0.6938775510204082,0.5918367346938775,0.566652829417468,2,0.5796442559711619,False,0.566652829417468
D089,15,36,24,3,1,3,0.6666666666666666,0.5833333333333334,0.5693943920694268,2,0.5796442559711619,False,0.5693943920694268
D089,16,49,34,3,3,6,0.6938775510204082,0.6326530612244898,0.5796442559711619,2,0.5796442559711619,False,0.5796442559711619
D089,17,46,30,2,6,3,0.6521739130434783,0.6086956521739131,0.5842955227720642,3,0.5966907826235145,True,0.0
D089,18,32,25,2,3,3,0.78125,0.71875,0.6056069773839144,3,0.5966907826235145,False,0.6056069773839144
D089,19,41,25,2,3,3,0.6097560975609756,0.5609756097560976,0.5985924119244841,3,0.5966907826235145,False,0.5985924119244841
D089,20,32,21,2,3,1,0.65625,0.59375,0.5978367614788759,3,0.5966907826235145,False,0.5978367614788759
D089,21,25,17,2,1,5,0.68,0.6,0.5981723018359082,3,0.5966907826235145,False,0.5981723018359082
D089,22,35,20,2,1,2,0.5714285714285714,0.5142857142857142,0.5852267907008296,3,0.5966907826235145,False,0.5852267907008296
D089,23,27,18,2,2,3,0.6666666666666666,0.5925925925925926,0.586358601704922,3,0.5966907826235145,False,0.586358601704922
D089,24,26,18,1,4,1,0.6923076923076923,0.6538461538461539,0.5966907826235145,3,0.5966907826235145,False,0.5966907826235145
D090,1,47,26,2,4,3,0.5531914893617021,0.5106382978723404,0.5106382978723404,1,0.5680324114855904,True,0.0
D090,2,47,30,4,6,6,0.6382978723404256,0.5531914893617021,0.5336400230017251,1,0.5680324114855904,False,0.5336400230017251
D090,3,29,21,2,4,4,0.7241379310344828,0.6551724137931034,0.580882934873981,1,0.5680324114855904,False,0.580882934873981
D090,4,25,13,0,1,2,0.52,0.52,0.5617771615639804,1,0.5680324114855904,False,0.5617771615639804
D090,5,45,25,3,7,5,0.5555555555555556,0.4888888888888889,0.5421234759420702,1,0.5680324114855904,False,0.5421234759420702
D090,6,27,20,1,4,5,0.7407407407407407,0.7037037037037037,0.5810365614614075,1,0.5680324114855904,False,0.5810365614614075
D090,7,41,28,4,2,4,0.6829268292682927,0.5853658536585366,0.5819923635375056,1,0.5680324114855904,False,0.5819923635375056
D090,8,35,20,2,4,2,0.5714285714285714,0.5142857142857142,0.5680324114855904,1,0.5680324114855904,False,0.5680324114855904
D090,9,32,19,4,4,2,0.59375,0.46875,0.5486509823262645,2,0.5611974872865468,True,0.0
D090,10,31,22,3,1,1,0.7096774193548387,0.6129032258064516,0.5606513924415921,2,0.5611974872865468,False,0.5606513924415921
D090,11,44,23,4,3,5,0.5227272727272727,0.4318181818181818,0.5374425714633739,2,0.5611974872865468,False,0.5374425714633739
D090,12,36,26,5,4,4,0.7222222222222222,0.5833333333333334,0.5454676931544361,2,0.5611974872865468,False,0.5454676931544361
D090,13,35,27,6,4,2,0.7714285714285715,0.6,0.5547725471456336,2,0.5611974872865468,False,0.5547725471456336
D090,14,38,28,3,6,4,0.7368421052631579,0.6578947368421053,0.5720126335862951,2,0.5611974872865468,False,0.5720126335862951
D090,15,38,26,5,4,5,0.6842105263157895,0.5526315789473685,0.5688272156983428,2,0.5611974872865468,False,0.5688272156983428
D090,16,23,14,2,0,1,0.6086956521739131,0.5217391304347826,0.5611974872865468,2,0.5611974872865468,False,0.5611974872865468
D090,17,26,19,1,2,1,0.7307692307692307,0.6923076923076923,0.5821888551236837,3,0.6017446863367878,True,0.0
D090,18,35,22,5,3,2,0.6285714285714286,0.4857142857142857,0.5668973345320659,3,0.6017446863367878,False,0.5668973345320659
D090,19,27,19,2,2,0,0.7037037037037037,0.6296296296296297,0.5767567633098636,3,0.6017446863367878,False,0.5767567633098636
D090,20,30,20,1,1,5,0.6666666666666666,0.6333333333333333,0.5855854443506185,3,0.6017446863367878,False,0.5855854443506185
D090,21,46,30,5,4,6,0.6521739130434783,0.5434782608695652,0.5790541907505683,3,0.6017446863367878,False,0.5790541907505683
D090,22,41,26,3,2,3,0.6341463414634146,0.5609756097560976,0.5762642754803792,3,0.6017446863367878,False,0.5762642754803792
D090,23,49,35,3,8,9,0.7142857142857143,0.6530612244897959,0.5880647057996888,3,0.6017446863367878,False,0.5880647057996888
D090,24,31,22,1,3,1,0.7096774193548387,0.6774193548387096,0.6017446863367878,3,0.6017446863367878,False,0.6017446863367878
D091,1,49,34,3,4,6,0.6938775510204082,0.6326530612244898,0.6326530612244898,1,0.5617703195300965,True,0.0
D091,2,31,19,2,3,1,0.6129032258064516,0.5483870967741935,0.5871038912513568,1,0.5617703195300965,False,0.5871038912513568
D091,3,30,22,5,2,6,0.7333333333333333,0.5666666666666667,0.5791593918987076,1,0.5617703195300965,False,0.5791593918987076
D091,4,24,19,4,2,3,0.7916666666666666,0.625,0.5935447080564897,1,0.5617703195300965,False,0.5935447080564897
D091,5,23,17,1,4,3,0.7391304347826086,0.6956521739130435,0.6210770937194088,1,0.5617703195300965,False,0.6210770937194088
D091,6,22,13,3,1,1,0.5909090909090909,0.45454545454545453,0.5809715683923167,1,0.5617703195300965,False,0.5809715683923167
D091,7,39,26,7,6,4,0.6666666666666666,0.48717948717948717,0.5602645655237584,1,0.5617703195300965,False,0.5602645655237584
D091,8,37,24,3,3,6,0.6486486486486487,0.5675675675675675,0.5617703195300965,1,0.5617703195300965,False,0.5617703195300965
D091,9,32,22,2,1,5,0.6875,0.625,0.5741137100104144,2,0.5642838122332893,True,0.0
D091,10,40,23,4,5,4,0.575,0.475,0.5556022136991084,2,0.5642838122332893,False,0.5556022136991084
D091,11,21,13,0,0,2,0.6190476190476191,0.6190476190476191,0.5670316661477343,2,0.5642838122332893,False,0.5670316661477343
D091,12,35,25,4,8,4,0.7142857142857143,0.6,0.5727969853609067,2,0.5642838122332893,False,0.5727969853609067
D091,13,39,29,4,2,3,0.7435897435897436,0.6410256410256411,0.5844388489771658,2,0.5642838122332893,False,0.5844388489771658
D091,14,39,21,3,4,5,0.5384615384615384,0.46153846153846156,0.5638922206591431,2,0.5642838122332893,False,0.5638922206591431
D091,15,32,25,4,1,2,0.78125,0.65625,0.5790718962694175,2,0.5642838122332893,False,0.5790718962694175
D091,16,41,25,5,4,4,0.6097560975609756,0.4878048780487805,0.5642838122332893,2,0.5642838122332893,False,0.5642838122332893
D091,17,23,14,4,2,4,0.6086956521739131,0.43478260869565216,0.543550053191634,3,0.5907399292902038,True,0.0
D091,18,42,29,4,5,4,0.6904761904761905,0.5952380952380952,0.551742769304621,3,0.5907399292902038,False,0.551742769304621
D091,19,31,21,4,5,8,0.6774193548387096,0.5483870967741935,0.5512153692746379,3,0.5907399292902038,False,0.5512153692746379
D091,20,49,34,6,4,6,0.6938775510204082,0.5714285714285714,0.5543696063476056,3,0.5907399292902038,False,0.5543696063476056
D091,21,27,22,2,3,3,0.8148148148148148,0.7407407407407407,0.5832776700512327,3,0.5907399292902038,False,0.5832776700512327
D091,22,25,17,3,4,2,0.68,0.56,0.5796854231182338,3,0.5907399292902038,False,0.5796854231182338
D091,23,31,17,2,2,3,0.5483870967741935,0.4838709677419355,0.5649628095400306,3,0.5907399292902038,False,0.5649628095400306
D091,24,30,22,0,6,4,0.7333333333333333,0.7333333333333333,0.5907399292902038,3,0.5907399292902038,False,0.5907399292902038
D092,1,23,16,1,3,2,0.6956521739130435,0.6521739130434783,0.6521739130434783,1,0.5585907442471353,True,0.0
D092,2,34,20,1,6,2,0.5882352941176471,0.5588235294117647,0.6017142462155249,1,0.5585907442471353,False,0.6017142462155249
D092,3,45,28,4,1,3,0.6222222222222222,0.5333333333333333,0.5751327446092308,1,0.5585907442471353,False,0.5751327446092308
D092,4,38,25,1,4,4,0.6578947368421053,0.631578947368421,0.592846219762156,1,0.5585907442471353,False,0.592846219762156
D092,5,47,32,4,4,6,0.6808510638297872,0.5957446808510638,0.5936277644597875,1,0.5585907442471353,False,0.5936277644597875
D092,6,32,25,2,2,7,0.78125,0.71875,0.6237607350552344,1,0.5585907442471353,False,0.6237607350552344
D092,7,33,20,3,2,5,0.6060606060606061,0.5151515151515151,0.5997824695234683,1,0.5585907442471353,False,0.5997824695234683
D092,8,25,12,2,2,0,0.48,0.4,0.5585907442471353,1,0.5585907442471353,False,0.5585907442471353
D092,9,37,27,4,2,5,0.7297297297297297,0.6216216216216216,0.5708953253547473,2,0.573336066770407,True,0.0
D092,10,24,16,2,4,1,0.6666666666666666,0.5833333333333334,0.5732183757056161,2,0.573336066770407,False,0.5732183757056161
D092,11,33,24,4,1,4,0.7272727272727273,0.6060606060606061,0.57913478065389,2,0.573336066770407,False,0.57913478065389
D092,12,34,25,4,3,3,0.7352941176470589,0.6176470588235294,0.5858695940742292,2,0.573336066770407,False,0.5858695940742292
D092,13,30,13,1,2,0,0.43333333333333335,0.4,0.5541546431706889,2,0.573336066770407,False,0.5541546431706889
D092,14,46,31,5,5,6,0.6739130434782609,0.5652173913043478,0.556004126144789,2,0.573336066770407,False,0.556004126144789
D092,15,25,14,0,3,2,0.56,0.56,0.5566608771985125,2,0.573336066770407,False,0.5566608771985125
D092,16,47,34,3,3,7,0.723404255319149,0.6595744680851063,0.573336066770407,2,0.573336066770407,False,0.573336066770407
D092,17,48,28,6,3,7,0.5833333333333334,0.4583333333333333,0.5549235817966824,3,0.5745567642202973,True,0.0
D092,18,21,12,1,2,0,0.5714285714285714,0.5238095238095238,0.5499919064203415,3,0.5745567642202973,False,0.5499919064203415
D092,19,40,24,3,2,4,0.6,0.525,0.5460640105735608,3,0.5745567642202973,False,0.5460640105735608
D092,20,42,30,6,4,6,0.7142857142857143,0.5714285714285714,0.5500221087303563,3,0.5745567642202973,False,0.5500221087303563
D092,21,38,24,2,3,3,0.631578947368421,0.5789473684210527,0.5545087115109069,3,0.5745567642202973,False,0.5545087115109069
D092,22,47,27,1,7,3,0.574468085106383,0.5531914893617021,0.5543054357012943,3,0.5745567642202973,False,0.5543054357012943
D092,23,36,22,0,3,5,0.6111111111111112,0.6111111111111112,0.5630340560835008,3,0.5745567642202973,False,0.5630340560835008
D092,24,47,34,4,2,8,0.723404255319149,0.6382978723404256,0.5745567642202973,3,0.5745567642202973,False,0.5745567642202973
D093,1,46,31,3,4,4,0.6739130434782609,0.6086956521739131,0.6086956521739131,1,0.6095916386529693,True,0.0
D093,2,21,14,0,2,3,0.6666666666666666,0.6666666666666666,0.6400313356835096,1,0.6095916386529693,False,0.6400313356835096
D093,3,25,15,3,0,1,0.6,0.48,0.5778228475655273,1,0.6095916386529693,False,0.5778228475655273
D093,4,28,15,3,3,3,0.5357142857142857,0.42857142857142855,0.5309860158096418,1,0.6095916386529693,False,0.5309860158096418
D093,5,30,21,1,3,2,0.7,0.6666666666666666,0.5675711173500078,1,0.6095916386529693,False,0.5675711173500078
D093,6,35,28,1,3,4,0.8,0.7714285714285715,0.616665753830011,1,0.6095916386529693,False,0.616665753830011
D093,7,46,22,0,1,2,0.4782608695652174,0.4782608695652174,0.586109332664878,1,0.6095916386529693,False,0.586109332664878
D093,8,20,15,1,0,1,0.75,0.7,0.6095916386529693,1,0.6095916386529693,False,0.6095916386529693
D093,9,30,18,5,1,0,0.6,0.43333333333333335,0.5751833501436681,2,0.5976450836638232,True,0.0
D093,10,25,15,2,2,4,0.6,0.52,0.5648767398621773,2,0.5976450836638232,False,0.5648767398621773
D093,11,28,17,3,3,5,0.6071428571428571,0.5,0.5531894378549874,2,0.5976450836638232,False,0.5531894378549874
D093,12,48,33,4,5,5,0.6875,0.6041666666666666,0.5621040526492702,2,0.5976450836638232,False,0.5621040526492702
D093,13,26,19,3,1,5,0.7307692307692307,0.6153846153846154,0.5711953213943326,2,0.5976450836638232,False,0.5711953213943326
D093,14,36,23,1,1,5,0.6388888888888888,0.6111111111111112,0.5778684890907326,2,0.5976450836638232,False,0.5778684890907326
D093,15,45,26,0,2,2,0.5777777777777777,0.5777777777777777,0.5778535800238985,2,0.5976450836638232,False,0.5778535800238985
D093,16,30,23,2,2,2,0.7666666666666667,0.7,0.5976450836638232,2,0.5976450836638232,False,0.5976450836638232
D093,17,46,23,7,4,1,0.5,0.34782608695652173,0.5576478732884624,3,0.6229036610641467,True,0.0
D093,18,23,17,3,1,2,0.7391304347826086,0.6086956521739131,0.5657391056905546,3,0.6229036610641467,False,0.5657391056905546
D093,19,46,32,4,4,2,0.6956521739130435,0.6086956521739131,0.5724904450116196,3,0.6229036610641467,False,0.5724904450116196
D093,20,22,15,1,4,2,0.6818181818181818,0.6363636363636364,0.5824577518538006,3,0.6229036610641467,False,0.5824577518538006
D093,21,48,36,4,5,9,0.75,0.6666666666666666,0.5955194133699484,3,0.6229036610641467,False,0.5955194133699484
D093,22,32,27,3,1,4,0.84375,0.75,0.6193591023211314,3,0.6229036610641467,False,0.6193591023211314
D093,23,38,28,3,4,3,0.7368421052631579,0.6578947368421053,0.6252803931515702,3,0.6229036610641467,False,0.6252803931515702
D093,24,41,27,2,6,3,0.6585365853658537,0.6097560975609756,0.6229036610641467,3,0.6229036610641467,False,0.6229036610641467
D094,1,30,18,1,0,5,0.6,0.5666666666666667,0.5666666666666667,1,0.6339515397862958,True,0.0
D094,2,33,16,1,1,5,0.48484848484848486,0.45454545454545453,0.506060606060606,1,0.6339515397862958,False,0.506060606060606
D094,3,42,26,1,5,3,0.6190476190476191,0.5952380952380952,0.5407262967029731,1,0.6339515397862958,False,0.5407262967029731
D094,4,29,23,2,2,1,0.7931034482758621,0.7241379310344828,0.5982830014710302,1,0.6339515397862958,False,0.5982830014710302
D094,5,47,36,4,3,5,0.7659574468085106,0.6808510638297872,0.6205467577716214,1,0.6339515397862958,False,0.6205467577716214
D094,6,49,38,3,6,8,0.7755102040816326,0.7142857142857143,0.6431217478051015,1,0.6339515397862958,False,0.6431217478051015
D094,7,26,19,3,4,3,0.7307692307692307,0.6153846153846154,0.6369980657930424,1,0.6339515397862958,False,0.6369980657930424
D094,8,45,31,3,8,6,0.6888888888888889,0.6222222222222222,0.6339515397862958,1,0.6339515397862958,False,0.6339515397862958
D094,9,42,31,4,3,6,0.7380952380952381,0.6428571428571429,0.635690048273912,2,0.6176180294197302,True,0.0
D094,10,38,19,0,1,1,0.5,0.5,0.6103471786765624,2,0.6176180294197302,False,0.6103471786765624
D094,11,45,27,2,4,1,0.6,0.5555555555555556,0.6004766727257437,2,0.6176180294197302,False,0.6004766727257437
D094,12,41,30,4,4,6,0.7317073170731707,0.6341463414634146,0.6063646374904874,2,0.6176180294197302,False,0.6063646374904874
D094,13,42,31,3,4,6,0.7380952380952381,0.6666666666666666,0.616653979887946,2,0.6176180294197302,False,0.616653979887946
D094,14,28,22,3,2,5,0.7857142857142857,0.6785714285714286,0.6270054102700044,2,0.6176180294197302,False,0.6270054102700044
D094,15,39,27,3,2,4,0.6923076923076923,0.6153846153846154,0.6250954477530116,2,0.6176180294197302,False,0.6250954477530116
D094,16,38,25,3,1,2,0.6578947368421053,0.5789473684210527,0.6176180294197302,2,0.6176180294197302,False,0.6176180294197302
D094,17,23,14,2,1,3,0.6086956521739131,0.5217391304347826,0.6022673613608395,3,0.5447237799848924,True,0.0
D094,18,44,27,2,6,4,0.6136363636363636,0.5681818181818182,0.5968646963000954,3,0.5447237799848924,False,0.5968646963000954
D094,19,33,21,6,2,6,0.6363636363636364,0.45454545454545453,0.5744968485175816,3,0.5447237799848924,False,0.5744968485175816
D094,20,49,25,5,8,6,0.5102040816326531,0.40816326530612246,0.5485407654264602,3,0.5447237799848924,False,0.5485407654264602
D094,21,43,29,3,3,1,0.6744186046511628,0.6046511627906976,0.5572440603155692,3,0.5447237799848924,False,0.5572440603155692
D094,22,44,27,4,3,4,0.6136363636363636,0.5227272727272727,0.5519173749523808,3,0.5447237799848924,False,0.5519173749523808
D094,23,38,25,7,9,4,0.6578947368421053,0.47368421052631576,0.5398962593042099,3,0.5447237799848924,False,0.5398962593042099
D094,24,49,32,4,5,4,0.6530612244897959,0.5714285714285714,0.5447237799848924,3,0.5447237799848924,False,0.5447237799848924
D095,1,27,12,1,1,2,0.4444444444444444,0.4074074074074074,0.4074074074074074,1,0.5934280469936758,True,0.0
D095,2,39,28,3,3,6,0.717948717948718,0.6410256410256411,0.5336875336875336,1,0.5934280469936758,False,0.5336875336875336
D095,3,40,27,2,3,5,0.675,0.625,0.56918314741444,1,0.5934280469936758,False,0.56918314741444
D095,4,45,29,1,2,3,0.6444444444444445,0.6222222222222222,0.5858274261757571,1,0.5934280469936758,False,0.5858274261757571
D095,5,41,24,1,4,6,0.5853658536585366,0.5609756097560976,0.5791263511040149,1,0.5934280469936758,False,0.5791263511040149
D095,6,46,26,3,6,3,0.5652173913043478,0.5,0.5600704894432308,1,0.5934280469936758,False,0.5600704894432308
D095,7,48,33,3,2,1,0.6875,0.625,0.5744053409996457,1,0.5934280469936758,False,0.5744053409996457
D095,8,27,20,2,1,5,0.7407407407407407,0.6666666666666666,0.5934280469936758,1,0.5934280469936758,False,0.5934280469936758
D095,9,42,28,5,6,2,0.6666666666666666,0.5476190476190477,0.584485437089727,2,0.61436526870285,True,0.0
D095,10,29,17,2,3,3,0.5862068965517241,0.5172413793103449,0.5719262449516315,2,0.61436526870285,False,0.5719262449516315
D095,11,37,26,6,2,7,0.7027027027027027,0.5405405405405406,0.5662722277038464,2,0.61436526870285,False,0.5662722277038464
D095,12,39,27,2,4,1,0.6923076923076923,0.6410256410256411,0.5793446896609964,2,0.61436526870285,False,0.5793446896609964
D095,13,49,33,2,7,9,0.673469387755102,0.6326530612244898,0.5884407034297072,2,0.61436526870285,False,0.5884407034297072
D095,14,38,30,4,6,6,0.7894736842105263,0.6842105263157895,0.6044516127191885,2,0.61436526870285,False,0.6044516127191885
D095,15,36,26,3,4,4,0.7222222222222222,0.6388888888888888,0.6101116305854499,2,0.61436526870285,False,0.6101116305854499
D095,16,33,23,2,2,5,0.696969696969697,0.6363636363636364,0.61436526870285,2,0.61436526870285,False,0.61436526870285
D095,17,23,14,2,2,0,0.6086956521739131,0.5217391304347826,0.5995353831161033,3,0.5341150266449026,True,0.0
D095,18,39,23,2,3,5,0.5897435897435898,0.5384615384615384,0.5898549879729914,3,0.5341150266449026,False,0.5898549879729914
